date,Quota A,Quota B,Quota C,Quota D,Quota E,Quota Premium A,Quota Premium B,Quota Premium C,Quota Premium D,Quota Premium E,Total Bids Received A,Total Bids Received B,Total Bids Received C,Total Bids Received D,Total Bids Received E,Number of Successful Bids A,Number of Successful Bids B,Number of Successful Bids C,Number of Successful Bids D,Number of Successful Bids E,Resident Households Average Per Pax,Resident Households Median Per Pax,Resident Employed Households Average Per Pax,Resident Employed Households Median Per Pax,Resident Households Average,Resident Households Median1/,Resident Employed Households Average,Resident Employed Households Median1/,MAS Core Inflation Measure (Index),GDP At Current Market Prices,  Goods Producing Industries,    Manufacturing,    Construction,    Utilities,    Other Goods Industries,  Services Producing Industries,    Wholesale & Retail Trade,    Transportation & Storage,    Accommodation & Food Services,    Information & Communications,    Finance & Insurance,"    Real Estate, Professional Services And Administrative & Support Services",    Other Services Industries,  Ownership Of Dwellings,  Gross Value Added At Basic Prices,  Add: Taxes On Products,Household Net Worth,  Assets,    Financial Assets,      Currency & Deposits,      Shares & Securities,        Listed Shares,        Unlisted Shares,        Unit Trusts & Investment Funds,      Life Insurance,      Central Provident Fund (CPF),      Pension Funds,    Residential Property Assets,      Public Housing,      Private Housing,  Liabilities,    Mortgage Loans,      Financial Institutions,      Housing & Development Board (HDB),    Personal Loans,      Motor Vehicle,      Credit/Charge Cards,      Others,Close/Last,Personal Disposable Income (Million Dollars),Personal Saving (Million Dollars),Personal Saving Rate (Per Cent),Rail Length (Kilometres),  Mass Rapid Transit (MRT) (Kilometres),  Light Rail Transit (LRT) (Kilometres),MRT km Operated (Thousand Train-Kilometres),LRT km Operated (Thousand Car-Kilometres),Average Daily Ridership - MRT (Thousand Passenger-Trips),Average Daily Ridership - LRT (Thousand Passenger-Trips),Average Daily Ridership - Bus (Thousand Passenger-Trips),Average Daily Trip - Point-To-Point (P2P) Transport (Taxis And Private Hire Cars) (Thousand Daily-Trips),Bus,LRT,MRT
2014-02-01,362,360,267,361,208,71564,75300,51002,3051,77003,719,523,364,550,351,356,360,264,353,205,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.02,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1435787.4,1734131.3,909541.3,333366.6,176508.4,92968.6,31397.7,52142.1,126004.8,259565.6,14095.9,824590.1,406382.7,418207.4,298343.9,208865.2,172252.9,36612.3,89478.6,11814.5,10035.1,67629.0,96.43,52921.6,16049.6,30.3,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-02-15,362,355,277,360,193,77201,78604,52890,3501,79000,700,519,392,478,321,358,353,273,359,191,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.02,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1435787.4,1734131.3,909541.3,333366.6,176508.4,92968.6,31397.7,52142.1,126004.8,259565.6,14095.9,824590.1,406382.7,418207.4,298343.9,208865.2,172252.9,36612.3,89478.6,11814.5,10035.1,67629.0,100.3,52921.6,16049.6,30.3,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-03-01,365,350,265,368,193,76999,80710,56302,4001,82000,615,499,439,483,292,356,337,262,340,185,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.224,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1435787.4,1734131.3,909541.3,333366.6,176508.4,92968.6,31397.7,52142.1,126004.8,259565.6,14095.9,824590.1,406382.7,418207.4,298343.9,208865.2,172252.9,36612.3,89478.6,11814.5,10035.1,67629.0,104.92,52921.6,16049.6,30.3,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-03-15,362,353,266,360,193,78602,82900,53891,4289,84001,577,524,356,449,293,360,352,256,355,192,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.224,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1435787.4,1734131.3,909541.3,333366.6,176508.4,92968.6,31397.7,52142.1,126004.8,259565.6,14095.9,824590.1,406382.7,418207.4,298343.9,208865.2,172252.9,36612.3,89478.6,11814.5,10035.1,67629.0,98.08,52921.6,16049.6,30.3,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-04-01,367,363,265,388,199,77400,84504,49503,4489,84100,537,523,303,520,283,360,363,261,388,197,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.539,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1453350.5,1756587.6,930294.7,338503.1,182236.4,95430.9,32020.8,54784.8,130662.8,264767.6,14124.7,826293.0,405610.7,420682.3,303237.2,212026.5,175227.4,36799.1,91210.7,11205.2,10440.4,69565.1,99.74,47943.4,10466.3,21.8,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-04-15,361,351,272,365,192,71335,75010,32980,4502,73810,513,486,392,492,310,357,349,266,350,192,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.539,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1453350.5,1756587.6,930294.7,338503.1,182236.4,95430.9,32020.8,54784.8,130662.8,264767.6,14124.7,826293.0,405610.7,420682.3,303237.2,212026.5,175227.4,36799.1,91210.7,11205.2,10440.4,69565.1,103.75,47943.4,10466.3,21.8,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-05-01,513,483,389,343,295,60002,70002,36301,4001,65501,676,778,715,445,525,512,472,389,340,295,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.6,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1453350.5,1756587.6,930294.7,338503.1,182236.4,95430.9,32020.8,54784.8,130662.8,264767.6,14124.7,826293.0,405610.7,420682.3,303237.2,212026.5,175227.4,36799.1,91210.7,11205.2,10440.4,69565.1,99.42,47943.4,10466.3,21.8,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-05-15,509,484,392,358,294,65689,68103,40889,4003,67290,997,716,709,492,497,506,477,386,316,285,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.6,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1453350.5,1756587.6,930294.7,338503.1,182236.4,95430.9,32020.8,54784.8,130662.8,264767.6,14124.7,826293.0,405610.7,420682.3,303237.2,212026.5,175227.4,36799.1,91210.7,11205.2,10440.4,69565.1,101.5,47943.4,10466.3,21.8,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-06-01,507,494,385,346,293,63190,67304,43001,4089,67334,1040,807,617,449,465,499,484,378,346,292,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.489,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1453350.5,1756587.6,930294.7,338503.1,182236.4,95430.9,32020.8,54784.8,130662.8,264767.6,14124.7,826293.0,405610.7,420682.3,303237.2,212026.5,175227.4,36799.1,91210.7,11205.2,10440.4,69565.1,102.47,47943.4,10466.3,21.8,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-06-15,509,490,391,385,302,61899,65700,42001,3890,65301,1040,716,597,503,434,506,475,385,381,276,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.489,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1453350.5,1756587.6,930294.7,338503.1,182236.4,95430.9,32020.8,54784.8,130662.8,264767.6,14124.7,826293.0,405610.7,420682.3,303237.2,212026.5,175227.4,36799.1,91210.7,11205.2,10440.4,69565.1,106.9,47943.4,10466.3,21.8,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-07-01,513,493,392,344,294,61990,64889,43390,4001,63001,1075,812,653,415,441,511,491,383,343,288,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.679,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1456005.8,1763755.0,939825.1,339981.6,182765.1,93393.7,32643.9,56727.5,132725.0,270159.2,14194.2,823929.9,400868.4,423061.5,307749.1,214855.2,177916.3,36938.9,92894.0,10695.3,10583.7,71615.0,105.34,49776.7,13114.9,26.3,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-07-15,509,498,391,347,319,62890,65001,52010,4252,65002,1190,850,779,410,483,505,497,391,341,317,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.679,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1456005.8,1763755.0,939825.1,339981.6,182765.1,93393.7,32643.9,56727.5,132725.0,270159.2,14194.2,823929.9,400868.4,423061.5,307749.1,214855.2,177916.3,36938.9,92894.0,10695.3,10583.7,71615.0,99.96,49776.7,13114.9,26.3,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
2014-08-01,574,507,267,316,245,64600,68689,54009,4353,69001,1086,1090,519,360,429,574,501,267,315,243,3061.0,2115.0,3418.0,2380.0,9982.0,7320.0,11143.0,8292.0,94.873,398947.9,96557.6,71809.7,19179.9,5430.2,137.8,262844.0,64724.5,27092.4,8666.6,16196.1,45966.4,57533.0,42665.0,17797.2,377198.8,21749.1,1456005.8,1763755.0,939825.1,339981.6,182765.1,93393.7,32643.9,56727.5,132725.0,270159.2,14194.2,823929.9,400868.4,423061.5,307749.1,214855.2,177916.3,36938.9,92894.0,10695.3,10583.7,71615.0,97.88,49776.7,13114.9,26.3,183.0,154.2,28.8,28173.0,4787.0,2762.0,137.0,3751.0,755.0,3751000.0,137000.0,2762000.0
